id,label,weight,overview.main_BasicBlock_55_353,overview.main_BasicBlock_38_112,overview.main_BasicBlock_45_206,overview.modExp_BasicBlock_9_28,overview.main_BasicBlock_37_98,overview.main_BasicBlock_41_150,overview.modExp_BasicBlock_23_148,overview.main_BasicBlock_34_63,overview.main_BasicBlock_65_437,overview.modExp_BasicBlock_6_0,overview.main_BasicBlock_30_278,overview.modExp_BasicBlock_12_60,overview.main_BasicBlock_32_46,overview.main_BasicBlock_28_0,overview.main_BasicBlock_40_132,overview.main_BasicBlock_46_225,overview.modExp_BasicBlock_18_110,overview.main_BasicBlock_46_245,overview.main_BasicBlock_57_371,overview.modExp_BasicBlock_11_46,overview.main_BasicBlock_53_333,overview.main_BasicBlock_47_262,overview.modExp_BasicBlock_7_13,overview.main_BasicBlock_30_21,overview.main_BasicBlock_36_79,overview.main_BasicBlock_51_308,overview.main_BasicBlock_51_295,overview.modExp_BasicBlock_16_95,overview.modExp_BasicBlock_21_130,overview.main_BasicBlock_44_169,overview.modExp_BasicBlock_14_76,overview.main_BasicBlock_44_189
1.0y+7150.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7160.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7170.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7180.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7190.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7200.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7210.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7220.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7230.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7240.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7250.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7260.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7270.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7280.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7290.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7300.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7310.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7320.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7330.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7340.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7350.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7360.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7370.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7380.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7390.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7400.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7410.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7420.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7430.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7440.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7450.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7460.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7470.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7480.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7490.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7500.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7510.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7520.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7530.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7540.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7550.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7560.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7570.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7580.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7590.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7600.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7610.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7620.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7630.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7640.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7650.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7660.0,9,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.9y+70.2,0,0,0,0,3.9y+61.2,0,1,9,0.4,0,11,0,0,0,0,9.0y+0.0,10,0,3.9y+61.2,0
1.0y+7670.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+7680.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7690.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7700.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7710.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7720.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7730.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7740.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7750.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7760.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7770.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7780.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7790.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7800.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7810.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7820.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7830.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7840.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7850.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7860.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7870.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7880.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7890.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7900.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7910.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7920.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7930.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7940.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7950.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7960.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7970.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7980.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7990.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+8000.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8010.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8020.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8030.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8040.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8050.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8060.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8070.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8080.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8090.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8100.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8110.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8120.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8130.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8140.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+8150.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8160.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8170.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8180.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8190.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8200.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8210.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8220.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+8230.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+8240.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8250.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8260.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+8270.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+8280.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+8290.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+8300.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+8310.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+8320.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8330.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+8340.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
